t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,roll_rate,pitch_rate,yaw_rate
1.3002,0.0138,-0.0149,0.1861,-0.0187,-0.0192,0.0034,0.1738,-0.1623,88.0456,0.0004,-0.0003,-0.0031
1.4003,0.0138,-0.0149,0.1861,-0.0187,-0.0192,0.0034,0.1738,-0.1623,88.0456,0.0004,-0.0003,-0.0031
1.5003,0.0138,-0.0149,0.1861,-0.0187,-0.0192,0.0034,0.1738,-0.1623,88.0456,0.0004,-0.0003,-0.0031
1.6003,0.0138,-0.0149,0.1861,-0.0187,-0.0192,0.0034,0.1738,-0.1623,88.0456,0.0004,-0.0003,-0.0031
1.7003,0.0138,-0.0149,0.1861,-0.0187,-0.0192,0.0034,0.1738,-0.1623,88.0456,0.0004,-0.0003,-0.0031
1.8003,0.0138,-0.0149,0.1861,-0.0187,-0.0192,0.0034,0.1738,-0.1623,88.0456,0.0004,-0.0003,-0.0031
1.9003,0.0139,-0.0150,0.1835,-0.0192,-0.0193,0.0030,0.1740,-0.1624,88.0483,0.0004,-0.0003,-0.0030
2.0003,0.0139,-0.0150,0.1835,-0.0192,-0.0193,0.0030,0.1740,-0.1624,88.0483,0.0004,-0.0003,-0.0030
2.1003,0.0139,-0.0150,0.1835,-0.0192,-0.0193,0.0030,0.1740,-0.1624,88.0483,0.0004,-0.0003,-0.0030
2.2004,0.0139,-0.0150,0.1835,-0.0192,-0.0193,0.0030,0.1740,-0.1624,88.0483,0.0004,-0.0003,-0.0030
2.3003,0.0139,-0.0150,0.1835,-0.0192,-0.0193,0.0030,0.1740,-0.1624,88.0483,0.0004,-0.0003,-0.0030
2.4003,0.0144,-0.0154,0.1820,-0.0201,-0.0196,0.0029,0.1742,-0.1626,88.0511,0.0004,-0.0003,-0.0030
2.5004,0.0144,-0.0154,0.1820,-0.0201,-0.0196,0.0029,0.1742,-0.1626,88.0511,0.0004,-0.0003,-0.0030
2.6002,0.0144,-0.0154,0.1820,-0.0201,-0.0196,0.0029,0.1742,-0.1626,88.0511,0.0004,-0.0003,-0.0030
2.7003,0.0144,-0.0154,0.1820,-0.0201,-0.0196,0.0029,0.1742,-0.1626,88.0511,0.0004,-0.0003,-0.0030
2.8002,0.0144,-0.0154,0.1820,-0.0201,-0.0196,0.0029,0.1742,-0.1626,88.0511,0.0004,-0.0003,-0.0030
2.9003,0.0144,-0.0155,0.1814,-0.0193,-0.0196,0.0019,0.1743,-0.1625,88.0541,0.0004,-0.0003,-0.0029
3.0002,0.0144,-0.0155,0.1814,-0.0193,-0.0196,0.0019,0.1743,-0.1625,88.0541,0.0004,-0.0003,-0.0029
3.1003,0.0144,-0.0155,0.1814,-0.0193,-0.0196,0.0019,0.1743,-0.1625,88.0541,0.0004,-0.0003,-0.0029
3.2002,0.0144,-0.0155,0.1814,-0.0193,-0.0196,0.0019,0.1743,-0.1625,88.0541,0.0004,-0.0003,-0.0029
3.3003,0.0144,-0.0155,0.1814,-0.0193,-0.0196,0.0019,0.1743,-0.1625,88.0541,0.0004,-0.0003,-0.0029
3.4002,0.0148,-0.0160,0.1808,-0.0200,-0.0199,0.0020,0.1745,-0.1626,88.0567,0.0004,-0.0003,-0.0030
3.5002,0.0148,-0.0160,0.1808,-0.0200,-0.0199,0.0020,0.1745,-0.1626,88.0567,0.0004,-0.0003,-0.0030
3.6003,0.0148,-0.0160,0.1808,-0.0200,-0.0199,0.0020,0.1745,-0.1626,88.0567,0.0004,-0.0003,-0.0030
3.7002,0.0148,-0.0160,0.1808,-0.0200,-0.0199,0.0020,0.1745,-0.1626,88.0567,0.0004,-0.0003,-0.0030
3.8002,0.0148,-0.0160,0.1808,-0.0200,-0.0199,0.0020,0.1745,-0.1626,88.0567,0.0004,-0.0003,-0.0030
3.9002,0.0149,-0.0160,0.1818,-0.0206,-0.0199,0.0025,0.1745,-0.1624,88.0593,0.0004,-0.0003,-0.0030
4.0003,0.0149,-0.0160,0.1818,-0.0206,-0.0199,0.0025,0.1745,-0.1624,88.0593,0.0004,-0.0003,-0.0030
4.1002,0.0149,-0.0160,0.1818,-0.0206,-0.0199,0.0025,0.1745,-0.1624,88.0593,0.0004,-0.0003,-0.0030
4.2003,0.0149,-0.0160,0.1818,-0.0206,-0.0199,0.0025,0.1745,-0.1624,88.0593,0.0004,-0.0003,-0.0030
4.3003,0.0149,-0.0160,0.1818,-0.0206,-0.0199,0.0025,0.1745,-0.1624,88.0593,0.0004,-0.0003,-0.0030
4.4002,0.0153,-0.0165,0.1834,-0.0199,-0.0203,0.0023,0.1747,-0.1625,88.0619,0.0004,-0.0003,-0.0030
4.5002,0.0153,-0.0165,0.1834,-0.0199,-0.0203,0.0023,0.1747,-0.1625,88.0619,0.0004,-0.0003,-0.0030
4.6002,0.0153,-0.0165,0.1834,-0.0199,-0.0203,0.0023,0.1747,-0.1625,88.0619,0.0004,-0.0003,-0.0030
4.7002,0.0153,-0.0165,0.1834,-0.0199,-0.0203,0.0023,0.1747,-0.1625,88.0619,0.0004,-0.0003,-0.0030
4.8002,0.0153,-0.0165,0.1834,-0.0199,-0.0203,0.0023,0.1747,-0.1625,88.0619,0.0004,-0.0003,-0.0030
4.9003,0.0153,-0.0165,0.1851,-0.0205,-0.0202,0.0028,0.1747,-0.1625,88.0646,0.0004,-0.0003,-0.0029
5.0003,0.0153,-0.0165,0.1851,-0.0205,-0.0202,0.0028,0.1747,-0.1625,88.0646,0.0004,-0.0003,-0.0029
5.1003,0.0153,-0.0165,0.1851,-0.0205,-0.0202,0.0028,0.1747,-0.1625,88.0646,0.0004,-0.0003,-0.0029
5.2003,0.0153,-0.0165,0.1851,-0.0205,-0.0202,0.0028,0.1747,-0.1625,88.0646,0.0004,-0.0003,-0.0029
5.3002,0.0153,-0.0165,0.1851,-0.0205,-0.0202,0.0028,0.1747,-0.1625,88.0646,0.0004,-0.0003,-0.0029
5.4003,0.0153,-0.0165,0.1851,-0.0205,-0.0202,0.0028,0.1747,-0.1625,88.0646,0.0004,-0.0003,-0.0029
5.5003,0.0157,-0.0170,0.1861,-0.0214,-0.0205,0.0032,0.1745,-0.1626,88.0665,0.0003,-0.0003,-0.0030
5.6002,0.0157,-0.0170,0.1861,-0.0214,-0.0205,0.0032,0.1745,-0.1626,88.0665,0.0003,-0.0003,-0.0030
5.7003,0.0157,-0.0170,0.1861,-0.0214,-0.0205,0.0032,0.1745,-0.1626,88.0665,0.0003,-0.0003,-0.0030
5.8002,0.0157,-0.0170,0.1861,-0.0214,-0.0205,0.0032,0.1745,-0.1626,88.0665,0.0003,-0.0003,-0.0030
5.9002,0.0157,-0.0170,0.1861,-0.0214,-0.0205,0.0032,0.1745,-0.1626,88.0665,0.0003,-0.0003,-0.0030
6.0002,0.0157,-0.0170,0.1858,-0.0206,-0.0203,0.0023,0.1746,-0.1624,88.0689,0.0004,-0.0003,-0.0030
6.1002,0.0157,-0.0170,0.1858,-0.0206,-0.0203,0.0023,0.1746,-0.1624,88.0689,0.0004,-0.0003,-0.0030
6.2003,0.0157,-0.0170,0.1858,-0.0206,-0.0203,0.0023,0.1746,-0.1624,88.0689,0.0004,-0.0003,-0.0030
6.3003,0.0157,-0.0170,0.1858,-0.0206,-0.0203,0.0023,0.1746,-0.1624,88.0689,0.0004,-0.0003,-0.0030
6.4003,0.0157,-0.0170,0.1858,-0.0206,-0.0203,0.0023,0.1746,-0.1624,88.0689,0.0004,-0.0003,-0.0030
6.5003,0.0161,-0.0175,0.1860,-0.0214,-0.0206,0.0024,0.1745,-0.1624,88.0714,0.0004,-0.0003,-0.0029
6.6003,0.0161,-0.0175,0.1860,-0.0214,-0.0206,0.0024,0.1745,-0.1624,88.0714,0.0004,-0.0003,-0.0029
6.7002,0.0161,-0.0175,0.1860,-0.0214,-0.0206,0.0024,0.1745,-0.1624,88.0714,0.0004,-0.0003,-0.0029
6.8003,0.0161,-0.0175,0.1860,-0.0214,-0.0206,0.0024,0.1745,-0.1624,88.0714,0.0004,-0.0003,-0.0029
6.9003,0.0161,-0.0175,0.1860,-0.0214,-0.0206,0.0024,0.1745,-0.1624,88.0714,0.0004,-0.0003,-0.0029
7.0002,0.0160,-0.0174,0.1852,-0.0217,-0.0205,0.0024,0.1740,-0.1621,88.0741,0.0003,-0.0003,-0.0028
7.1002,0.0160,-0.0174,0.1852,-0.0217,-0.0205,0.0024,0.1740,-0.1621,88.0741,0.0003,-0.0003,-0.0028
7.2002,0.0160,-0.0174,0.1852,-0.0217,-0.0205,0.0024,0.1740,-0.1621,88.0741,0.0003,-0.0003,-0.0028
7.3002,0.0160,-0.0174,0.1852,-0.0217,-0.0205,0.0024,0.1740,-0.1621,88.0741,0.0003,-0.0003,-0.0028
7.4002,0.0160,-0.0174,0.1852,-0.0217,-0.0205,0.0024,0.1740,-0.1621,88.0741,0.0003,-0.0003,-0.0028
7.5003,0.0164,-0.0179,0.1835,-0.0210,-0.0208,0.0012,0.1741,-0.1621,88.0763,0.0004,-0.0004,-0.0029
7.6002,0.0164,-0.0179,0.1835,-0.0210,-0.0208,0.0012,0.1741,-0.1621,88.0763,0.0004,-0.0004,-0.0029
7.7002,0.0164,-0.0179,0.1835,-0.0210,-0.0208,0.0012,0.1741,-0.1621,88.0763,0.0004,-0.0004,-0.0029
7.8002,0.0164,-0.0179,0.1835,-0.0210,-0.0208,0.0012,0.1741,-0.1621,88.0763,0.0004,-0.0004,-0.0029
7.9003,0.0164,-0.0179,0.1835,-0.0210,-0.0208,0.0012,0.1741,-0.1621,88.0763,0.0004,-0.0004,-0.0029
8.0002,0.0163,-0.0178,0.1816,-0.0214,-0.0209,0.0009,0.1738,-0.1618,88.0786,0.0004,-0.0004,-0.0029
8.1002,0.0163,-0.0178,0.1816,-0.0214,-0.0209,0.0009,0.1738,-0.1618,88.0786,0.0004,-0.0004,-0.0029
8.2002,0.0163,-0.0178,0.1816,-0.0214,-0.0209,0.0009,0.1738,-0.1618,88.0786,0.0004,-0.0004,-0.0029
8.3002,0.0163,-0.0178,0.1816,-0.0214,-0.0209,0.0009,0.1738,-0.1618,88.0786,0.0004,-0.0004,-0.0029
8.4002,0.0163,-0.0178,0.1816,-0.0214,-0.0209,0.0009,0.1738,-0.1618,88.0786,0.0004,-0.0004,-0.0029
8.5002,0.0167,-0.0183,0.1791,-0.0221,-0.0210,0.0007,0.1740,-0.1617,88.0807,0.0004,-0.0003,-0.0029
8.6002,0.0167,-0.0183,0.1791,-0.0221,-0.0210,0.0007,0.1740,-0.1617,88.0807,0.0004,-0.0003,-0.0029
8.7002,0.0167,-0.0183,0.1791,-0.0221,-0.0210,0.0007,0.1740,-0.1617,88.0807,0.0004,-0.0003,-0.0029
8.8003,0.0167,-0.0183,0.1791,-0.0221,-0.0210,0.0007,0.1740,-0.1617,88.0807,0.0004,-0.0003,-0.0029
8.9002,0.0167,-0.0183,0.1791,-0.0221,-0.0210,0.0007,0.1740,-0.1617,88.0807,0.0004,-0.0003,-0.0029
9.0002,0.0167,-0.0183,0.1791,-0.0221,-0.0210,0.0007,0.1740,-0.1617,88.0807,0.0004,-0.0003,-0.0029
9.1002,0.0166,-0.0182,0.1764,-0.0211,-0.0210,-0.0008,0.1738,-0.1611,88.0830,0.0004,-0.0003,-0.0029
9.2002,0.0166,-0.0182,0.1764,-0.0211,-0.0210,-0.0008,0.1738,-0.1611,88.0830,0.0004,-0.0003,-0.0029
9.3003,0.0166,-0.0182,0.1764,-0.0211,-0.0210,-0.0008,0.1738,-0.1611,88.0830,0.0004,-0.0003,-0.0029
9.4003,0.0166,-0.0182,0.1764,-0.0211,-0.0210,-0.0008,0.1738,-0.1611,88.0830,0.0004,-0.0003,-0.0029
9.5002,0.0166,-0.0182,0.1764,-0.0211,-0.0210,-0.0008,0.1738,-0.1611,88.0830,0.0004,-0.0003,-0.0029
9.6002,0.0170,-0.0186,0.1747,-0.0217,-0.0213,-0.0007,0.1737,-0.1607,88.0851,0.0004,-0.0003,-0.0029
9.7002,0.0170,-0.0186,0.1747,-0.0217,-0.0213,-0.0007,0.1737,-0.1607,88.0851,0.0004,-0.0003,-0.0029
9.8003,0.0170,-0.0186,0.1747,-0.0217,-0.0213,-0.0007,0.1737,-0.1607,88.0851,0.0004,-0.0003,-0.0029
9.9002,0.0170,-0.0186,0.1747,-0.0217,-0.0213,-0.0007,0.1737,-0.1607,88.0851,0.0004,-0.0003,-0.0029
10.0003,0.0170,-0.0186,0.1747,-0.0217,-0.0213,-0.0007,0.1737,-0.1607,88.0851,0.0004,-0.0003,-0.0029
10.1003,0.0169,-0.0185,0.1721,-0.0220,-0.0212,-0.0010,0.1735,-0.1605,88.0874,0.0004,-0.0004,-0.0028
10.2003,0.0169,-0.0185,0.1721,-0.0220,-0.0212,-0.0010,0.1735,-0.1605,88.0874,0.0004,-0.0004,-0.0028
10.3003,0.0169,-0.0185,0.1721,-0.0220,-0.0212,-0.0010,0.1735,-0.1605,88.0874,0.0004,-0.0004,-0.0028
10.4002,0.0169,-0.0185,0.1721,-0.0220,-0.0212,-0.0010,0.1735,-0.1605,88.0874,0.0004,-0.0004,-0.0028
10.5002,0.0169,-0.0185,0.1721,-0.0220,-0.0212,-0.0010,0.1735,-0.1605,88.0874,0.0004,-0.0004,-0.0028
10.6003,0.0173,-0.0188,0.1686,-0.0214,-0.0214,-0.0023,0.1731,-0.1600,88.0896,0.0004,-0.0003,-0.0028
10.7004,0.0173,-0.0188,0.1686,-0.0214,-0.0214,-0.0023,0.1731,-0.1600,88.0896,0.0004,-0.0003,-0.0028
10.8003,0.0173,-0.0188,0.1686,-0.0214,-0.0214,-0.0023,0.1731,-0.1600,88.0896,0.0004,-0.0003,-0.0028
10.9003,0.0173,-0.0188,0.1686,-0.0214,-0.0214,-0.0023,0.1731,-0.1600,88.0896,0.0004,-0.0003,-0.0028
11.0002,0.0173,-0.0188,0.1686,-0.0214,-0.0214,-0.0023,0.1731,-0.1600,88.0896,0.0004,-0.0003,-0.0028
11.1002,0.0172,-0.0187,0.1643,-0.0216,-0.0213,-0.0029,0.1727,-0.1590,88.0916,0.0004,-0.0003,-0.0029
11.2003,0.0172,-0.0187,0.1643,-0.0216,-0.0213,-0.0029,0.1727,-0.1590,88.0916,0.0004,-0.0003,-0.0029
11.3003,0.0172,-0.0187,0.1643,-0.0216,-0.0213,-0.0029,0.1727,-0.1590,88.0916,0.0004,-0.0003,-0.0029
11.4002,0.0172,-0.0187,0.1643,-0.0216,-0.0213,-0.0029,0.1727,-0.1590,88.0916,0.0004,-0.0003,-0.0029
11.5003,0.0172,-0.0187,0.1643,-0.0216,-0.0213,-0.0029,0.1727,-0.1590,88.0916,0.0004,-0.0003,-0.0029
11.6002,0.0175,-0.0191,0.1600,-0.0223,-0.0216,-0.0034,0.1726,-0.1588,88.0935,0.0004,-0.0003,-0.0028
11.7002,0.0175,-0.0191,0.1600,-0.0223,-0.0216,-0.0034,0.1726,-0.1588,88.0935,0.0004,-0.0003,-0.0028
11.8002,0.0175,-0.0191,0.1600,-0.0223,-0.0216,-0.0034,0.1726,-0.1588,88.0935,0.0004,-0.0003,-0.0028
11.9002,0.0175,-0.0191,0.1600,-0.0223,-0.0216,-0.0034,0.1726,-0.1588,88.0935,0.0004,-0.0003,-0.0028
12.0003,0.0175,-0.0191,0.1600,-0.0223,-0.0216,-0.0034,0.1726,-0.1588,88.0935,0.0004,-0.0003,-0.0028
12.1002,0.0174,-0.0189,0.1561,-0.0212,-0.0214,-0.0048,0.1721,-0.1581,88.0956,0.0004,-0.0003,-0.0028
12.2002,0.0174,-0.0189,0.1561,-0.0212,-0.0214,-0.0048,0.1721,-0.1581,88.0956,0.0004,-0.0003,-0.0028
12.3002,0.0174,-0.0189,0.1561,-0.0212,-0.0214,-0.0048,0.1721,-0.1581,88.0956,0.0004,-0.0003,-0.0028
12.4002,0.0174,-0.0189,0.1561,-0.0212,-0.0214,-0.0048,0.1721,-0.1581,88.0956,0.0004,-0.0003,-0.0028
12.5003,0.0174,-0.0189,0.1561,-0.0212,-0.0214,-0.0048,0.1721,-0.1581,88.0956,0.0004,-0.0003,-0.0028
12.6002,0.0174,-0.0189,0.1561,-0.0212,-0.0214,-0.0048,0.1721,-0.1581,88.0956,0.0004,-0.0003,-0.0028
12.7002,0.0177,-0.0193,0.1522,-0.0220,-0.0217,-0.0052,0.1714,-0.1576,88.0976,0.0003,-0.0003,-0.0028
12.8002,0.0177,-0.0193,0.1522,-0.0220,-0.0217,-0.0052,0.1714,-0.1576,88.0976,0.0003,-0.0003,-0.0028
12.9002,0.0177,-0.0193,0.1522,-0.0220,-0.0217,-0.0052,0.1714,-0.1576,88.0976,0.0003,-0.0003,-0.0028
13.0003,0.0177,-0.0193,0.1522,-0.0220,-0.0217,-0.0052,0.1714,-0.1576,88.0976,0.0003,-0.0003,-0.0028
13.1003,0.0177,-0.0193,0.1522,-0.0220,-0.0217,-0.0052,0.1714,-0.1576,88.0976,0.0003,-0.0003,-0.0028
13.2002,0.0176,-0.0191,0.1488,-0.0223,-0.0216,-0.0055,0.1706,-0.1571,88.0997,0.0003,-0.0003,-0.0028
13.3002,0.0176,-0.0191,0.1488,-0.0223,-0.0216,-0.0055,0.1706,-0.1571,88.0997,0.0003,-0.0003,-0.0028
13.4003,0.0176,-0.0191,0.1488,-0.0223,-0.0216,-0.0055,0.1706,-0.1571,88.0997,0.0003,-0.0003,-0.0028
13.5003,0.0176,-0.0191,0.1488,-0.0223,-0.0216,-0.0055,0.1706,-0.1571,88.0997,0.0003,-0.0003,-0.0028
13.6003,0.0176,-0.0191,0.1488,-0.0223,-0.0216,-0.0055,0.1706,-0.1571,88.0997,0.0003,-0.0003,-0.0028
13.7002,0.0179,-0.0195,0.1456,-0.0217,-0.0219,-0.0068,0.1702,-0.1563,88.1016,0.0004,-0.0003,-0.0028
13.8002,0.0179,-0.0195,0.1456,-0.0217,-0.0219,-0.0068,0.1702,-0.1563,88.1016,0.0004,-0.0003,-0.0028
13.9002,0.0179,-0.0195,0.1456,-0.0217,-0.0219,-0.0068,0.1702,-0.1563,88.1016,0.0004,-0.0003,-0.0028
14.0002,0.0179,-0.0195,0.1456,-0.0217,-0.0219,-0.0068,0.1702,-0.1563,88.1016,0.0004,-0.0003,-0.0028
14.1002,0.0179,-0.0195,0.1456,-0.0217,-0.0219,-0.0068,0.1702,-0.1563,88.1016,0.0004,-0.0003,-0.0028
14.2002,0.0178,-0.0193,0.1420,-0.0220,-0.0218,-0.0071,0.1694,-0.1556,88.1034,0.0004,-0.0003,-0.0028
14.3002,0.0178,-0.0193,0.1420,-0.0220,-0.0218,-0.0071,0.1694,-0.1556,88.1034,0.0004,-0.0003,-0.0028
14.4003,0.0178,-0.0193,0.1420,-0.0220,-0.0218,-0.0071,0.1694,-0.1556,88.1034,0.0004,-0.0003,-0.0028
14.5002,0.0178,-0.0193,0.1420,-0.0220,-0.0218,-0.0071,0.1694,-0.1556,88.1034,0.0004,-0.0003,-0.0028
14.6002,0.0178,-0.0193,0.1420,-0.0220,-0.0218,-0.0071,0.1694,-0.1556,88.1034,0.0004,-0.0003,-0.0028
14.7003,0.0181,-0.0196,0.1390,-0.0227,-0.0219,-0.0074,0.1690,-0.1550,88.1052,0.0004,-0.0003,-0.0028
14.8003,0.0181,-0.0196,0.1390,-0.0227,-0.0219,-0.0074,0.1690,-0.1550,88.1052,0.0004,-0.0003,-0.0028
14.9003,0.0181,-0.0196,0.1390,-0.0227,-0.0219,-0.0074,0.1690,-0.1550,88.1052,0.0004,-0.0003,-0.0028
15.0003,0.0181,-0.0196,0.1390,-0.0227,-0.0219,-0.0074,0.1690,-0.1550,88.1052,0.0004,-0.0003,-0.0028
15.1003,0.0181,-0.0196,0.1390,-0.0227,-0.0219,-0.0074,0.1690,-0.1550,88.1052,0.0004,-0.0003,-0.0028
15.2003,0.0179,-0.0194,0.1372,-0.0217,-0.0217,-0.0082,0.1684,-0.1545,88.1070,0.0004,-0.0004,-0.0027
15.3003,0.0179,-0.0194,0.1372,-0.0217,-0.0217,-0.0082,0.1684,-0.1545,88.1070,0.0004,-0.0004,-0.0027
15.4002,0.0179,-0.0194,0.1372,-0.0217,-0.0217,-0.0082,0.1684,-0.1545,88.1070,0.0004,-0.0004,-0.0027
15.5002,0.0179,-0.0194,0.1372,-0.0217,-0.0217,-0.0082,0.1684,-0.1545,88.1070,0.0004,-0.0004,-0.0027
15.6002,0.0179,-0.0194,0.1372,-0.0217,-0.0217,-0.0082,0.1684,-0.1545,88.1070,0.0004,-0.0004,-0.0027
15.7002,0.0182,-0.0198,0.1340,-0.0222,-0.0219,-0.0085,0.1676,-0.1543,88.1089,0.0003,-0.0004,-0.0028
15.8002,0.0182,-0.0198,0.1340,-0.0222,-0.0219,-0.0085,0.1676,-0.1543,88.1089,0.0003,-0.0004,-0.0028
15.9002,0.0182,-0.0198,0.1340,-0.0222,-0.0219,-0.0085,0.1676,-0.1543,88.1089,0.0003,-0.0004,-0.0028
16.0002,0.0182,-0.0198,0.1340,-0.0222,-0.0219,-0.0085,0.1676,-0.1543,88.1089,0.0003,-0.0004,-0.0028
16.1002,0.0182,-0.0198,0.1340,-0.0222,-0.0219,-0.0085,0.1676,-0.1543,88.1089,0.0003,-0.0004,-0.0028
16.2002,0.0180,-0.0196,0.1314,-0.0224,-0.0217,-0.0086,0.1669,-0.1532,88.1105,0.0003,-0.0003,-0.0027
16.3003,0.0180,-0.0196,0.1314,-0.0224,-0.0217,-0.0086,0.1669,-0.1532,88.1105,0.0003,-0.0003,-0.0027
16.4003,0.0180,-0.0196,0.1314,-0.0224,-0.0217,-0.0086,0.1669,-0.1532,88.1105,0.0003,-0.0003,-0.0027
16.5003,0.0180,-0.0196,0.1314,-0.0224,-0.0217,-0.0086,0.1669,-0.1532,88.1105,0.0003,-0.0003,-0.0027
16.6002,0.0180,-0.0196,0.1314,-0.0224,-0.0217,-0.0086,0.1669,-0.1532,88.1105,0.0003,-0.0003,-0.0027
16.7002,0.0183,-0.0198,0.1296,-0.0218,-0.0220,-0.0095,0.1665,-0.1524,88.1121,0.0004,-0.0003,-0.0028
16.8002,0.0183,-0.0198,0.1296,-0.0218,-0.0220,-0.0095,0.1665,-0.1524,88.1121,0.0004,-0.0003,-0.0028
16.9002,0.0183,-0.0198,0.1296,-0.0218,-0.0220,-0.0095,0.1665,-0.1524,88.1121,0.0004,-0.0003,-0.0028
17.0002,0.0183,-0.0198,0.1296,-0.0218,-0.0220,-0.0095,0.1665,-0.1524,88.1121,0.0004,-0.0003,-0.0028
17.1002,0.0183,-0.0198,0.1296,-0.0218,-0.0220,-0.0095,0.1665,-0.1524,88.1121,0.0004,-0.0003,-0.0028
17.2002,0.0181,-0.0196,0.1267,-0.0220,-0.0218,-0.0096,0.1657,-0.1516,88.1136,0.0004,-0.0003,-0.0028
17.3002,0.0181,-0.0196,0.1267,-0.0220,-0.0218,-0.0096,0.1657,-0.1516,88.1136,0.0004,-0.0003,-0.0028
17.4002,0.0181,-0.0196,0.1267,-0.0220,-0.0218,-0.0096,0.1657,-0.1516,88.1136,0.0004,-0.0003,-0.0028
17.5002,0.0181,-0.0196,0.1267,-0.0220,-0.0218,-0.0096,0.1657,-0.1516,88.1136,0.0004,-0.0003,-0.0028
17.6002,0.0181,-0.0196,0.1267,-0.0220,-0.0218,-0.0096,0.1657,-0.1516,88.1136,0.0004,-0.0003,-0.0028
17.7002,0.0181,-0.0196,0.1267,-0.0220,-0.0218,-0.0096,0.1657,-0.1516,88.1136,0.0004,-0.0003,-0.0028
17.8003,0.0184,-0.0199,0.1235,-0.0225,-0.0218,-0.0099,0.1654,-0.1510,88.1151,0.0004,-0.0003,-0.0027
17.9003,0.0184,-0.0199,0.1235,-0.0225,-0.0218,-0.0099,0.1654,-0.1510,88.1151,0.0004,-0.0003,-0.0027
18.0002,0.0184,-0.0199,0.1235,-0.0225,-0.0218,-0.0099,0.1654,-0.1510,88.1151,0.0004,-0.0003,-0.0027
18.1002,0.0184,-0.0199,0.1235,-0.0225,-0.0218,-0.0099,0.1654,-0.1510,88.1151,0.0004,-0.0003,-0.0027
18.2002,0.0184,-0.0199,0.1235,-0.0225,-0.0218,-0.0099,0.1654,-0.1510,88.1151,0.0004,-0.0003,-0.0027
18.3002,0.0182,-0.0197,0.1216,-0.0215,-0.0217,-0.0108,0.1648,-0.1499,88.1168,0.0004,-0.0003,-0.0027
18.4003,0.0182,-0.0197,0.1216,-0.0215,-0.0217,-0.0108,0.1648,-0.1499,88.1168,0.0004,-0.0003,-0.0027
18.5002,0.0182,-0.0197,0.1216,-0.0215,-0.0217,-0.0108,0.1648,-0.1499,88.1168,0.0004,-0.0003,-0.0027
18.6002,0.0182,-0.0197,0.1216,-0.0215,-0.0217,-0.0108,0.1648,-0.1499,88.1168,0.0004,-0.0003,-0.0027
18.7003,0.0182,-0.0197,0.1216,-0.0215,-0.0217,-0.0108,0.1648,-0.1499,88.1168,0.0004,-0.0003,-0.0027
18.8002,0.0184,-0.0200,0.1199,-0.0220,-0.0218,-0.0105,0.1639,-0.1493,88.1184,0.0003,-0.0003,-0.0027
18.9002,0.0184,-0.0200,0.1199,-0.0220,-0.0218,-0.0105,0.1639,-0.1493,88.1184,0.0003,-0.0003,-0.0027
19.0003,0.0184,-0.0200,0.1199,-0.0220,-0.0218,-0.0105,0.1639,-0.1493,88.1184,0.0003,-0.0003,-0.0027
19.1003,0.0184,-0.0200,0.1199,-0.0220,-0.0218,-0.0105,0.1639,-0.1493,88.1184,0.0003,-0.0003,-0.0027
19.2002,0.0184,-0.0200,0.1199,-0.0220,-0.0218,-0.0105,0.1639,-0.1493,88.1184,0.0003,-0.0003,-0.0027
19.3002,0.0182,-0.0197,0.1182,-0.0222,-0.0216,-0.0104,0.1635,-0.1481,88.1197,0.0004,-0.0003,-0.0027
19.4002,0.0182,-0.0197,0.1182,-0.0222,-0.0216,-0.0104,0.1635,-0.1481,88.1197,0.0004,-0.0003,-0.0027
19.5003,0.0182,-0.0197,0.1182,-0.0222,-0.0216,-0.0104,0.1635,-0.1481,88.1197,0.0004,-0.0003,-0.0027
19.6003,0.0182,-0.0197,0.1182,-0.0222,-0.0216,-0.0104,0.1635,-0.1481,88.1197,0.0004,-0.0003,-0.0027
19.7003,0.0182,-0.0197,0.1182,-0.0222,-0.0216,-0.0104,0.1635,-0.1481,88.1197,0.0004,-0.0003,-0.0027
19.8003,0.0185,-0.0199,0.1175,-0.0215,-0.0218,-0.0111,0.1629,-0.1475,88.1213,0.0004,-0.0003,-0.0027
19.9003,0.0185,-0.0199,0.1175,-0.0215,-0.0218,-0.0111,0.1629,-0.1475,88.1213,0.0004,-0.0003,-0.0027
20.0003,0.0185,-0.0199,0.1175,-0.0215,-0.0218,-0.0111,0.1629,-0.1475,88.1213,0.0004,-0.0003,-0.0027
20.1003,0.0185,-0.0199,0.1175,-0.0215,-0.0218,-0.0111,0.1629,-0.1475,88.1213,0.0004,-0.0003,-0.0027
20.2002,0.0185,-0.0199,0.1175,-0.0215,-0.0218,-0.0111,0.1629,-0.1475,88.1213,0.0004,-0.0003,-0.0027
20.3003,0.0182,-0.0197,0.1162,-0.0219,-0.0217,-0.0109,0.1620,-0.1465,88.1227,0.0003,-0.0003,-0.0027
20.4004,0.0182,-0.0197,0.1162,-0.0219,-0.0217,-0.0109,0.1620,-0.1465,88.1227,0.0003,-0.0003,-0.0027
20.5002,0.0182,-0.0197,0.1162,-0.0219,-0.0217,-0.0109,0.1620,-0.1465,88.1227,0.0003,-0.0003,-0.0027
20.6003,0.0182,-0.0197,0.1162,-0.0219,-0.0217,-0.0109,0.1620,-0.1465,88.1227,0.0003,-0.0003,-0.0027
